Component,Explained_Variance,Explained_Variance_Ratio,Cumulative_Variance_Ratio
PC619,0.026164022356809227,2.7300057728769416e-05,0.9964870444422455
PC620,0.02600675214805627,2.713595888649588e-05,0.9965141804011319
PC621,0.02587572407868556,2.6999241610798453e-05,0.9965411796427427
PC622,0.025792421963730775,2.6912322538639717e-05,0.9965680919652813
PC623,0.025638964436283874,2.6752201923350444e-05,0.9965948441672047
PC624,0.025408445584639196,2.651167400024876e-05,0.9966213558412049
PC625,0.025066710000957376,2.6155100342144525e-05,0.996647510941547
PC626,0.025013272709573348,2.609934281680082e-05,0.9966736102843639
PC627,0.024832598586716843,2.5910823868268672e-05,0.9966995211082321
PC628,0.024565920864282716,2.5632567065161573e-05,0.9967251536752972
PC629,0.024482628988523176,2.5545658676781405e-05,0.996750699333974
PC630,0.024357070860953022,2.541464884640304e-05,0.9967761139828204
PC631,0.024171507671351677,2.5221028549058623e-05,0.9968013350113695
PC632,0.023856799178073887,2.4892655490931277e-05,0.9968262276668604
PC633,0.02378527136680858,2.481802195981265e-05,0.9968510456888202
PC634,0.02362580204543389,2.4651628519991893e-05,0.9968756973173402
PC635,0.023432171367364488,2.444959044582782e-05,0.996900146907786
PC636,0.023332529950170416,2.434562262297253e-05,0.9969244925304089
PC637,0.023279273072943453,2.4290053345323916e-05,0.9969487825837543
PC638,0.023212471663084988,2.4220351434790857e-05,0.9969730029351891
PC639,0.022928072144438896,2.3923603359468566e-05,0.9969969265385485
PC640,0.02279160247143361,2.3781208207054203e-05,0.9970207077467556
PC641,0.022646587075604633,2.362989627864725e-05,0.9970443376430342
PC642,0.022601401631110775,2.3582748893342354e-05,0.9970679203919276
PC643,0.022351528516664422,2.332202635014068e-05,0.9970912424182777
PC644,0.02232652680051989,2.329593906567211e-05,0.9971145383573434
PC645,0.022223169708808707,2.318809423463226e-05,0.997137726451578
PC646,0.021986369649140806,2.2941012375010345e-05,0.997160667463953
PC647,0.021949812870061893,2.2902868309636068e-05,0.9971835703322627
PC648,0.02167213194099362,2.2613130543387398e-05,0.9972061834628061
PC649,0.021625204928075258,2.2564165971188252e-05,0.9972287476287773
PC650,0.021479558845439745,2.24121959717098e-05,0.997251159824749
PC651,0.021418247714251694,2.234822272638751e-05,0.9972735080474754
PC652,0.021297763346133685,2.222250695684033e-05,0.9972957305544322
PC653,0.021103068509357156,2.2019358518461575e-05,0.9973177499129506
PC654,0.020967175947745286,2.187756553547443e-05,0.9973396274784861
PC655,0.02089420772910636,2.1801429054850693e-05,0.997361428907541
PC656,0.02066396041413129,2.1561184458473573e-05,0.9973829900919995
PC657,0.020608244012105897,2.1503048864068815e-05,0.9974044931408635
PC658,0.020479900495322206,2.1369132703566978e-05,0.9974258622735671
PC659,0.02035486265087442,2.123866574687532e-05,0.997447100939314
PC660,0.020194799934137374,2.1071653146612508e-05,0.9974681725924606
PC661,0.02010823951556608,2.0981334296101063e-05,0.9974891539267566
PC662,0.020004731608839046,2.0873332101694714e-05,0.9975100272588583
PC663,0.019795123603105372,2.065462296825552e-05,0.9975306818818266
PC664,0.01970693487523661,2.0562605107660113e-05,0.9975512444869342
PC665,0.01953426173594821,2.038243454342138e-05,0.9975716269214776
PC666,0.019406394928637532,2.0249015790999834e-05,0.9975918759372686
PC667,0.019317926831164317,2.0156706430640928e-05,0.9976120326436992
PC668,0.019266099491005006,2.010262876020546e-05,0.9976321352724594
PC669,0.01916582929663447,1.99980048588244e-05,0.9976521332773183
PC670,0.019033607038402185,1.9860041542880734e-05,0.9976719933188611
PC671,0.01886349652437365,1.9682544872456086e-05,0.9976916758637336
PC672,0.01879844309642889,1.961466684077859e-05,0.9977112905305744
PC673,0.018598181711879273,1.9405710156500837e-05,0.9977306962407309
PC674,0.018434353384350628,1.9234768443558303e-05,0.9977499310091744
PC675,0.01837751836620448,1.9175465662997815e-05,0.9977691064748374
PC676,0.018281894519501372,1.9075689852549372e-05,0.99778818216469
PC677,0.018147484352633966,1.893544362951942e-05,0.9978071176083195
PC678,0.01811231426972112,1.8898746470315368e-05,0.9978260163547898
PC679,0.017962673323018114,1.874260815076082e-05,0.9978447589629406
PC680,0.017912767760199247,1.8690535700762042e-05,0.9978634494986414
PC681,0.017758636441376985,1.8529712038242734e-05,0.9978819792106796
PC682,0.017543374696124717,1.8305103681315034e-05,0.9979002843143608
